FarmId,datetime,SensorId,value
4,2020-03-23T08:02:50.569Z,1,5.3
4,2020-03-23T00:16:40.590Z,1,2.5
4,2020-03-23T00:14:06.874Z,1,2.4
4,2020-03-23T11:59:30.766Z,1,5.7
4,2020-03-23T17:37:25.697Z,1,3.6
4,2020-03-23T12:34:51.349Z,1,5.1
4,2020-03-23T11:15:13.977Z,1,6.2
4,2020-03-23T02:01:47.174Z,1,2.8
4,2020-03-24T02:01:47.174Z,3,6.01
4,2020-03-24T02:01:47.174Z,2,0
4,2020-03-24T01:25:51.670Z,1,5.5
4,2020-03-24T07:50:40.122Z,1,8.3
4,2020-03-24T20:09:18.948Z,1,6.4
4,2020-03-24T04:28:39.899Z,1,7.2
4,2020-03-24T03:59:25.107Z,1,7.2
4,2020-03-24T21:05:35.313Z,1,5
4,2020-03-24T01:14:58.914Z,1,6.1
4,2020-03-23T23:58:24.589Z,1,3.8
4,2020-03-24T23:58:24.589Z,3,5.16
4,2020-03-24T23:58:24.589Z,2,2.7
4,2020-03-25T13:07:06.192Z,1,6.9
4,2020-03-25T02:48:15.095Z,1,2.7
4,2020-03-25T05:40:42.323Z,1,5.2
4,2020-03-25T07:48:14.945Z,1,5.1
4,2020-03-25T08:50:45.694Z,1,6.9
4,2020-03-25T03:12:37.719Z,1,3.6
4,2020-03-25T03:45:04.335Z,1,4.5
4,2020-03-25T02:11:19.714Z,1,4.4
4,2020-03-25T17:41:23.244Z,1,4.6
4,2020-03-25T03:05:21.978Z,1,3.4
4,2020-03-26T03:05:21.978Z,3,5.34
4,2020-03-26T03:05:21.978Z,2,4.6
4,2020-03-26T00:05:54.060Z,1,14.9
4,2020-03-26T16:08:19.211Z,1,17
4,2020-03-26T09:05:26.013Z,1,17
4,2020-03-26T06:36:12.984Z,1,18.2
4,2020-03-26T06:31:59.988Z,1,17.2
4,2020-03-26T10:38:20.481Z,1,18.5
4,2020-03-26T12:33:47.914Z,1,17.3
4,2020-03-26T19:28:16.045Z,1,16
4,2020-03-27T19:28:16.045Z,3,5.46
4,2020-03-27T19:28:16.045Z,2,0
4,2020-03-27T19:38:58.303Z,1,6.9
4,2020-03-27T01:14:30.335Z,1,7.1
4,2020-03-27T04:06:29.228Z,1,9.2
4,2020-03-27T05:50:41.108Z,1,9.4
4,2020-03-27T09:29:15.311Z,1,10.6
4,2020-03-27T07:55:29.862Z,1,9.8
4,2020-03-28T07:55:29.862Z,3,5.41
4,2020-03-28T07:55:29.862Z,2,0
4,2020-03-28T20:29:48.047Z,1,6.7
4,2020-03-29T19:29:48.047Z,3,5.86
4,2020-03-29T19:29:48.047Z,2,1.3
4,2020-03-29T02:11:56.429Z,1,15.6
4,2020-03-29T07:04:53.746Z,1,16.6
4,2020-03-30T07:04:53.746Z,3,6.29
4,2020-03-30T07:04:53.746Z,2,1.4
4,2020-03-30T02:51:25.323Z,1,7.9
4,2020-03-30T02:17:14.256Z,1,6.7
4,2020-03-30T16:28:59.978Z,1,7.2
4,2020-03-30T11:04:16.967Z,1,9.3
4,2020-03-30T16:51:31.525Z,1,6.7
4,2020-03-30T13:23:15.028Z,1,8.3
4,2020-03-30T04:53:00.939Z,1,7.8
4,2020-03-31T04:53:00.939Z,3,6.11
4,2020-03-31T04:53:00.939Z,2,0
4,2020-03-31T04:31:25.416Z,1,4.7
4,2020-03-31T11:38:33.487Z,1,6.2
4,2020-03-31T13:50:23.447Z,1,4.9
4,2020-03-31T16:47:01.591Z,1,4.8
4,2020-04-01T16:47:01.591Z,3,5.36
4,2020-04-01T16:47:01.591Z,2,0.9
4,2020-04-01T13:35:17.177Z,1,8.2
4,2020-04-01T07:51:05.061Z,1,9.7
4,2020-04-01T08:56:25.412Z,1,8.9
4,2020-04-01T11:45:38.380Z,1,10.2
4,2020-04-01T08:03:41.582Z,1,10.3
4,2020-04-01T05:11:38.107Z,1,7.8
4,2020-04-01T20:16:01.190Z,1,5.4
4,2020-04-01T14:58:10.576Z,1,8.7
4,2020-04-02T14:58:10.576Z,3,6.03
4,2020-04-02T14:58:10.576Z,2,3.8
4,2020-04-02T07:07:43.420Z,1,14.8
4,2020-04-02T19:14:28.292Z,1,10.8
4,2020-04-02T07:05:16.198Z,1,13.4
4,2020-04-01T22:03:46.093Z,1,10.8
4,2020-04-02T01:19:47.483Z,1,11.6
4,2020-04-01T21:33:50.000Z,1,9
4,2020-04-02T15:28:22.992Z,1,12.7
4,2020-04-02T06:04:59.711Z,1,14.9
4,2020-04-02T11:04:32.865Z,1,13.8
4,2020-04-02T03:28:18.302Z,1,12
4,2020-04-03T03:28:18.302Z,3,5.26
4,2020-04-03T03:28:18.302Z,2,1.5
4,2020-04-03T01:23:00.522Z,1,13.6
4,2020-04-02T21:24:09.047Z,1,11.8
4,2020-04-02T22:45:35.729Z,1,13.6
4,2020-04-03T00:11:36.825Z,1,14.4
4,2020-04-03T05:30:43.540Z,1,17
4,2020-04-03T05:08:40.553Z,1,16.3
4,2020-04-03T12:02:55.373Z,1,16.5
4,2020-04-04T12:02:55.373Z,3,6.39
4,2020-04-04T12:02:55.373Z,2,0
4,2020-04-03T23:54:21.284Z,1,15.1
4,2020-04-03T23:02:38.742Z,1,14.9
4,2020-04-04T02:33:10.832Z,1,17
4,2020-04-04T07:40:10.289Z,1,18.2
4,2020-04-04T03:47:10.343Z,1,16.1
4,2020-04-04T14:10:21.008Z,1,17.3
4,2020-04-03T21:56:33.315Z,1,14
4,2020-04-03T23:01:13.844Z,1,14.6
4,2020-04-04T23:01:13.844Z,3,5.42
4,2020-04-04T23:01:13.844Z,2,1.3
4,2020-04-04T22:46:06.737Z,1,4.3
4,2020-04-05T20:53:21.100Z,1,4.9
4,2020-04-06T20:53:21.100Z,3,5.24
4,2020-04-06T20:53:21.100Z,2,0
4,2020-04-06T15:00:54.343Z,1,14.5
4,2020-04-07T15:00:54.343Z,3,6.08
4,2020-04-07T15:00:54.343Z,2,1.7
4,2020-04-07T19:57:14.707Z,1,11.7
4,2020-04-07T04:16:39.503Z,1,14.7
4,2020-04-07T01:31:35.957Z,1,13.1
4,2020-04-08T01:31:35.957Z,3,5.49
4,2020-04-08T01:31:35.957Z,2,0
4,2020-04-08T06:53:29.108Z,1,8.2
4,2020-04-07T23:55:00.349Z,1,6.3
4,2020-04-08T15:04:32.502Z,1,7.4
4,2020-04-07T21:25:02.976Z,1,4.9
4,2020-04-08T06:41:07.161Z,1,8
4,2020-04-08T06:01:41.640Z,1,9.1
4,2020-04-08T18:59:49.688Z,1,6.9
4,2020-04-08T10:11:31.907Z,1,8.7
4,2020-04-09T10:11:31.907Z,3,5.6
4,2020-04-09T10:11:31.907Z,2,1.3
4,2020-04-09T05:19:17.382Z,1,8
4,2020-04-09T16:44:13.177Z,1,7.3
4,2020-04-10T16:44:13.177Z,3,5.32
4,2020-04-10T16:44:13.177Z,2,0
4,2020-04-10T15:56:45.861Z,1,7
4,2020-04-10T20:04:10.306Z,1,3.5
4,2020-04-10T17:11:23.279Z,1,6.6
4,2020-04-10T02:48:07.798Z,1,6.2
4,2020-04-10T03:06:39.522Z,1,7
4,2020-04-11T03:06:39.522Z,3,5.43
4,2020-04-11T03:06:39.522Z,2,0
4,2020-04-11T19:04:18.367Z,1,13.8
4,2020-04-11T03:00:09.862Z,1,17
4,2020-04-11T01:44:32.790Z,1,14.8
4,2020-04-11T08:35:20.417Z,1,18
4,2020-04-11T17:05:18.807Z,1,14.7
4,2020-04-11T10:16:26.135Z,1,18.3
4,2020-04-11T07:45:40.015Z,1,17.9
4,2020-04-11T06:02:07.025Z,1,17.6
4,2020-04-12T06:02:07.025Z,3,6.3
4,2020-04-12T06:02:07.025Z,2,1.1
4,2020-04-12T10:19:48.273Z,1,15.9
4,2020-04-12T18:02:38.338Z,1,13.2
4,2020-04-12T09:45:04.957Z,1,16.5
4,2020-04-12T13:38:26.908Z,1,17.1
4,2020-04-13T13:38:26.908Z,3,6.18
4,2020-04-13T13:38:26.908Z,2,0.6
4,2020-04-13T09:15:58.795Z,1,11.8
4,2020-04-13T16:36:47.826Z,1,9.2
4,2020-04-13T16:41:03.626Z,1,10.2
4,2020-04-13T03:53:02.470Z,1,10.5
4,2020-04-13T15:14:00.971Z,1,10.8
4,2020-04-13T09:19:02.872Z,1,11
4,2020-04-12T21:46:07.324Z,1,7
4,2020-04-13T21:46:07.324Z,3,6.39
4,2020-04-13T21:46:07.324Z,2,1
4,2020-04-14T01:39:04.645Z,1,7.2
4,2020-04-15T01:39:04.645Z,3,6.34
4,2020-04-15T01:39:04.645Z,2,72.2
4,2020-04-15T20:55:30.368Z,1,12
4,2020-04-14T22:28:12.167Z,1,12.5
4,2020-04-15T09:01:54.702Z,1,16.8
4,2020-04-15T04:01:20.894Z,1,16.1
4,2020-04-16T04:01:20.894Z,3,5.98
4,2020-04-16T04:01:20.894Z,2,1.1
4,2020-04-16T03:57:10.336Z,1,13.6
4,2020-04-15T22:29:25.080Z,1,11.1
4,2020-04-16T08:51:49.399Z,1,15.4
4,2020-04-16T19:25:48.572Z,1,11.6
4,2020-04-16T09:08:09.837Z,1,15.7
4,2020-04-16T04:31:44.837Z,1,15.2
4,2020-04-16T17:58:06.593Z,1,14.3
4,2020-04-17T17:58:06.593Z,3,5.3
4,2020-04-17T17:58:06.593Z,2,1
4,2020-04-17T06:22:23.381Z,1,19.4
4,2020-04-17T10:28:45.976Z,1,20.7
4,2020-04-18T10:28:45.976Z,3,6.31
4,2020-04-18T10:28:45.976Z,2,0
4,2020-04-18T18:39:42.367Z,1,12.3
4,2020-04-17T23:50:21.221Z,1,11.8
4,2020-04-18T17:36:57.908Z,1,13.9
4,2020-04-18T11:40:44.354Z,1,15.1
4,2020-04-18T07:19:55.974Z,1,13.9
4,2020-04-18T02:31:16.489Z,1,13.3
4,2020-04-19T02:31:16.489Z,3,5.42
4,2020-04-19T02:31:16.489Z,2,0
4,2020-04-19T16:13:55.956Z,1,16.6
4,2020-04-19T13:02:02.992Z,1,17.5
4,2020-04-19T08:49:23.948Z,1,19.5
4,2020-04-19T02:12:13.483Z,1,15.9
4,2020-04-18T21:00:05.119Z,1,13.3
4,2020-04-19T02:56:22.962Z,1,16.6
4,2020-04-20T02:56:22.962Z,3,6.06
4,2020-04-20T02:56:22.962Z,2,0
4,2020-04-20T06:19:41.754Z,1,10.3
4,2020-04-20T12:59:28.281Z,1,9.8
4,2020-04-20T06:41:57.600Z,1,8.8
4,2020-04-20T00:50:12.824Z,1,6.1
4,2020-04-21T00:50:12.824Z,3,5.34
4,2020-04-21T00:50:12.824Z,2,0
4,2020-04-21T18:46:40.457Z,1,14.8
4,2020-04-21T05:24:53.724Z,1,18.3
4,2020-04-21T08:03:16.632Z,1,18.3
4,2020-04-21T01:39:26.755Z,1,14.8
4,2020-04-21T05:34:51.487Z,1,17.9
4,2020-04-21T12:56:11.064Z,1,17.6
4,2020-04-21T17:55:35.138Z,1,15.7
4,2020-04-21T13:53:57.071Z,1,17.5
4,2020-04-21T13:21:16.843Z,1,17.1
4,2020-04-20T21:33:49.737Z,1,14.1
4,2020-04-21T21:33:49.737Z,3,6.48
4,2020-04-21T21:33:49.737Z,2,0
4,2020-04-22T14:32:08.221Z,1,16.6
4,2020-04-21T22:02:32.163Z,1,13.9
4,2020-04-22T17:06:25.252Z,1,14.6
4,2020-04-22T14:02:16.173Z,1,16.4
4,2020-04-22T19:09:05.377Z,1,14.6
4,2020-04-21T22:59:13.756Z,1,13.7
4,2020-04-22T14:24:55.763Z,1,16.1
4,2020-04-21T21:38:51.720Z,1,12.5
4,2020-04-22T20:07:16.027Z,1,13.7
4,2020-04-22T08:20:36.360Z,1,17.4
4,2020-04-23T08:20:36.360Z,3,6.16
4,2020-04-23T08:20:36.360Z,2,1.3
4,2020-04-22T22:48:26.764Z,1,15.8
4,2020-04-23T22:48:26.764Z,3,5.9
4,2020-04-23T22:48:26.764Z,2,0.8
4,2020-04-24T13:20:31.025Z,1,18.1
4,2020-04-25T13:20:31.025Z,3,5.81
4,2020-04-25T13:20:31.025Z,2,1.1
4,2020-04-25T15:42:58.491Z,1,11
4,2020-04-25T05:30:23.153Z,1,12.7
4,2020-04-25T10:01:29.162Z,1,13.2
4,2020-04-25T18:56:18.301Z,1,10.7
4,2020-04-25T19:39:39.135Z,1,8.8
4,2020-04-25T02:55:44.345Z,1,11.4
4,2020-04-25T13:10:56.537Z,1,11.3
4,2020-04-26T13:10:56.537Z,3,6.48
4,2020-04-26T13:10:56.537Z,2,0
4,2020-04-26T19:43:36.251Z,1,12.4
4,2020-04-26T01:21:28.568Z,1,12.4
4,2020-04-26T17:55:56.324Z,1,14.4
4,2020-04-26T11:23:46.673Z,1,16
4,2020-04-26T15:10:38.422Z,1,15.5
4,2020-04-26T00:41:59.748Z,1,12.2
4,2020-04-26T04:25:10.892Z,1,15.4
4,2020-04-26T14:49:28.724Z,1,14.7
4,2020-04-25T22:50:11.792Z,1,12.1
4,2020-04-26T22:50:11.792Z,3,6.23
4,2020-04-26T22:50:11.792Z,2,1
4,2020-04-27T11:45:32.829Z,1,19
4,2020-04-26T22:48:50.020Z,1,15.9
4,2020-04-27T22:48:50.020Z,3,5.32
4,2020-04-27T22:48:50.020Z,2,1.4
4,2020-04-28T06:40:06.480Z,1,10.6
4,2020-04-28T02:04:43.062Z,1,9.2
4,2020-04-29T02:04:43.062Z,3,6.28
4,2020-04-29T02:04:43.062Z,2,1.1
4,2020-04-29T12:46:16.686Z,1,13.2
4,2020-04-29T20:13:31.552Z,1,9.1
4,2020-04-29T02:43:35.268Z,1,11.8
4,2020-04-29T18:43:44.918Z,1,11.4
4,2020-04-29T16:26:13.379Z,1,11.5
4,2020-04-29T19:55:27.825Z,1,10.3
4,2020-04-29T20:15:31.341Z,1,10
4,2020-04-30T20:15:31.341Z,3,6.19
4,2020-04-30T20:15:31.341Z,2,0
4,2020-04-30T19:51:49.076Z,1,13.6
4,2020-04-30T05:23:18.373Z,1,16.1
4,2020-05-01T05:23:18.373Z,3,5.52
4,2020-05-01T05:23:18.373Z,2,0
4,2020-04-30T21:46:24.185Z,1,7.3
4,2020-05-01T21:46:24.185Z,3,5.11
4,2020-05-01T21:46:24.185Z,2,2.4
4,2020-05-02T05:14:16.342Z,1,16.5
4,2020-05-02T00:07:45.498Z,1,13.5
4,2020-05-02T14:11:13.775Z,1,15.6
4,2020-05-02T18:54:37.280Z,1,13.5
4,2020-05-02T16:01:59.947Z,1,14.4
4,2020-05-02T05:31:58.360Z,1,16.3
4,2020-05-03T05:31:58.360Z,3,5.82
4,2020-05-03T05:31:58.360Z,2,2
4,2020-05-03T01:59:39.551Z,1,15.5
4,2020-05-04T01:59:39.551Z,3,5.57
4,2020-05-04T01:59:39.551Z,2,0
4,2020-05-03T22:11:20.217Z,1,9.5
4,2020-05-03T22:53:00.436Z,1,9.5
4,2020-05-04T22:53:00.436Z,3,5.84
4,2020-05-04T22:53:00.436Z,2,3.2
4,2020-05-05T00:46:08.323Z,1,11.8
4,2020-05-05T16:42:30.137Z,1,13.7
4,2020-05-05T09:49:11.752Z,1,14.9
4,2020-05-05T12:55:23.164Z,1,14.5
4,2020-05-05T16:48:41.044Z,1,12.8
4,2020-05-05T11:42:46.434Z,1,14
4,2020-05-06T11:42:46.434Z,3,6.41
4,2020-05-06T11:42:46.434Z,2,0
4,2020-05-06T07:20:33.327Z,1,24.4
4,2020-05-07T07:20:33.327Z,3,5.75
4,2020-05-07T07:20:33.327Z,2,4.5
4,2020-05-07T14:18:23.662Z,1,23.3
4,2020-05-07T00:02:41.267Z,1,22.6
4,2020-05-07T20:52:55.158Z,1,20.2
4,2020-05-07T16:54:30.687Z,1,23.9
4,2020-05-08T16:54:30.687Z,3,6.26
4,2020-05-08T16:54:30.687Z,2,0
4,2020-05-08T16:51:21.670Z,1,20
4,2020-05-08T17:26:50.427Z,1,20.9
4,2020-05-08T15:45:22.592Z,1,21.9
4,2020-05-08T14:59:29.787Z,1,21.9
4,2020-05-08T19:26:42.583Z,1,19.9
4,2020-05-08T08:15:51.555Z,1,22.2
4,2020-05-08T10:51:14.203Z,1,21.7
4,2020-05-09T10:51:14.203Z,3,5.19
4,2020-05-09T10:51:14.203Z,2,1.5
4,2020-05-09T10:43:54.322Z,1,20.3
4,2020-05-09T05:34:14.886Z,1,18.9
4,2020-05-09T10:15:35.529Z,1,20.4
4,2020-05-09T10:26:16.921Z,1,20.6
4,2020-05-09T00:27:59.633Z,1,17.8
4,2020-05-10T00:27:59.633Z,3,5.17
4,2020-05-10T00:27:59.633Z,2,1.4
4,2020-05-10T06:51:50.465Z,1,19.5
4,2020-05-10T04:48:07.124Z,1,17.3
4,2020-05-10T20:36:08.567Z,1,15.5
4,2020-05-09T21:24:21.510Z,1,14.9
4,2020-05-10T08:59:10.244Z,1,19.1
4,2020-05-11T08:59:10.244Z,3,6.36
4,2020-05-11T08:59:10.244Z,2,3
4,2020-05-11T10:00:52.233Z,1,16.3
4,2020-05-11T12:15:24.289Z,1,16.1
4,2020-05-10T22:08:50.773Z,1,12.4
4,2020-05-11T17:19:09.083Z,1,14
4,2020-05-11T05:19:28.859Z,1,16.1
4,2020-05-11T11:33:30.886Z,1,15.5
4,2020-05-11T18:28:51.564Z,1,14.6
4,2020-05-10T23:52:11.369Z,1,12.3
4,2020-05-11T23:52:11.369Z,3,6.4
4,2020-05-11T23:52:11.369Z,2,1.6
4,2020-05-12T12:19:35.819Z,1,20.9
4,2020-05-13T12:19:35.819Z,3,5.65
4,2020-05-13T12:19:35.819Z,2,0
4,2020-05-12T23:13:59.428Z,1,23.1
4,2020-05-13T23:13:59.428Z,3,6.33
4,2020-05-13T23:13:59.428Z,2,6.8
4,2020-05-14T17:54:34.330Z,1,24
4,2020-05-14T19:48:05.273Z,1,21.7
4,2020-05-14T16:55:27.330Z,1,24.8
4,2020-05-14T03:42:06.169Z,1,24.3
4,2020-05-14T04:39:56.478Z,1,25.1
4,2020-05-14T04:59:46.139Z,1,25.2
4,2020-05-15T04:59:46.139Z,3,6.35
4,2020-05-15T04:59:46.139Z,2,0
4,2020-05-14T23:49:59.384Z,1,10.2
4,2020-05-15T03:16:56.109Z,1,11.7
4,2020-05-14T23:41:21.532Z,1,9.6
4,2020-05-15T00:51:33.358Z,1,11
4,2020-05-15T08:06:20.522Z,1,12.8
4,2020-05-15T03:43:31.956Z,1,12.1
4,2020-05-15T09:26:57.791Z,1,13.9
4,2020-05-16T09:26:57.791Z,3,5.73
4,2020-05-16T09:26:57.791Z,2,0
4,2020-05-16T13:00:04.949Z,1,21.6
4,2020-05-17T13:00:04.949Z,3,6.42
4,2020-05-17T13:00:04.949Z,2,141.2
4,2020-05-17T20:14:35.323Z,1,16
4,2020-05-17T10:14:41.151Z,1,20.3
4,2020-05-16T22:37:50.413Z,1,15.7
4,2020-05-16T22:01:13.884Z,1,15.8
4,2020-05-17T13:58:34.464Z,1,18.9
4,2020-05-17T19:54:11.726Z,1,16.6
4,2020-05-17T05:04:14.440Z,1,20.1
4,2020-05-17T20:52:37.873Z,1,16.7
4,2020-05-17T04:22:41.400Z,1,19.5
4,2020-05-17T03:07:43.366Z,1,18.2
4,2020-05-18T03:07:43.366Z,3,6.26
4,2020-05-18T03:07:43.366Z,2,1.9
4,2020-05-17T23:03:54.230Z,1,18
4,2020-05-18T02:02:09.442Z,1,20.3
4,2020-05-18T10:59:51.751Z,1,22.3
4,2020-05-18T07:48:04.491Z,1,22
4,2020-05-18T08:56:03.070Z,1,21
4,2020-05-18T07:20:02.053Z,1,21.6
4,2020-05-18T01:07:34.272Z,1,19.8
4,2020-05-18T05:07:15.214Z,1,21.3
4,2020-05-18T16:41:14.330Z,1,20.3
4,2020-05-18T07:12:45.856Z,1,20.6
4,2020-05-19T07:12:45.856Z,3,5.63
4,2020-05-19T07:12:45.856Z,2,0
4,2020-05-19T19:08:16.110Z,1,10.9
4,2020-05-19T20:20:42.864Z,1,10.2
4,2020-05-19T10:47:49.758Z,1,14.3
4,2020-05-19T17:24:46.866Z,1,12.4
4,2020-05-20T17:24:46.866Z,3,5.39
4,2020-05-20T17:24:46.866Z,2,1.7
4,2020-05-20T19:23:03.126Z,1,18.7
4,2020-05-20T20:55:56.262Z,1,19.1
4,2020-05-20T18:47:44.967Z,1,20.1
4,2020-05-20T02:42:09.291Z,1,21.4
4,2020-05-20T03:23:55.350Z,1,21.5
4,2020-05-21T03:23:55.350Z,3,5.81
4,2020-05-21T03:23:55.350Z,2,0
4,2020-05-21T12:44:55.639Z,1,13.9
4,2020-05-20T21:27:14.368Z,1,10.6
4,2020-05-20T23:33:34.470Z,1,11.6
4,2020-05-21T02:58:16.664Z,1,12.2
4,2020-05-21T10:59:37.651Z,1,14.6
4,2020-05-21T15:04:09.291Z,1,13.5
4,2020-05-22T15:04:09.291Z,3,5.21
4,2020-05-22T15:04:09.291Z,2,0
4,2020-05-22T12:27:52.088Z,1,22
4,2020-05-23T12:27:52.088Z,3,6.3
4,2020-05-23T12:27:52.088Z,2,0
4,2020-05-22T22:05:54.382Z,1,20.5
4,2020-05-23T17:35:34.561Z,1,23.7
4,2020-05-23T08:34:31.568Z,1,24.7
4,2020-05-23T02:59:12.562Z,1,24
4,2020-05-23T00:46:48.497Z,1,21.7
4,2020-05-23T17:42:43.281Z,1,22.3
4,2020-05-22T21:47:17.848Z,1,19.8
4,2020-05-23T18:36:04.788Z,1,23.7
4,2020-05-23T04:15:18.509Z,1,24.8
4,2020-05-23T18:54:10.597Z,1,23.7
4,2020-05-24T18:54:10.597Z,3,5.74
4,2020-05-24T18:54:10.597Z,2,3.8
4,2020-05-24T01:48:48.333Z,1,13.3
4,2020-05-24T04:35:17.353Z,1,15.9
4,2020-05-24T18:49:54.073Z,1,13.7
4,2020-05-23T23:24:01.504Z,1,11.5
4,2020-05-24T19:50:20.275Z,1,13.2
4,2020-05-24T16:36:25.280Z,1,13.9
4,2020-05-24T00:06:37.563Z,1,12.1
4,2020-05-25T00:06:37.563Z,3,6.16
4,2020-05-25T00:06:37.563Z,2,0
4,2020-05-25T09:28:47.282Z,1,13.7
4,2020-05-26T09:28:47.282Z,3,5.19
4,2020-05-26T09:28:47.282Z,2,0
4,2020-05-25T21:01:00.931Z,1,22
4,2020-05-26T10:28:10.167Z,1,26.1
4,2020-05-26T14:21:57.224Z,1,26.7
4,2020-05-26T03:10:15.217Z,1,25
4,2020-05-26T13:32:39.484Z,1,27.3
4,2020-05-26T03:56:36.319Z,1,24.7
4,2020-05-26T20:26:19.454Z,1,22.8
4,2020-05-26T00:11:36.494Z,1,24.7
4,2020-05-26T04:37:46.561Z,1,25.3
4,2020-05-26T01:44:00.847Z,1,23.9
4,2020-05-27T01:44:00.847Z,3,5.48
4,2020-05-27T01:44:00.847Z,2,0
4,2020-05-27T03:47:09.843Z,1,26.9
4,2020-05-27T07:21:06.863Z,1,29.4
4,2020-05-26T23:57:20.094Z,1,25.1
4,2020-05-27T00:41:19.203Z,1,26.5
4,2020-05-27T18:40:27.879Z,1,26.4
4,2020-05-27T07:14:25.764Z,1,29.7
4,2020-05-27T09:19:01.222Z,1,29.1
4,2020-05-28T09:19:01.222Z,3,5.21
4,2020-05-28T09:19:01.222Z,2,91.5
4,2020-05-28T04:41:48.302Z,1,25.7
4,2020-05-28T12:02:13.807Z,1,27.3
4,2020-05-28T19:09:48.429Z,1,24.6
4,2020-05-28T12:56:49.802Z,1,26.6
4,2020-05-28T10:35:18.343Z,1,27.9
4,2020-05-28T15:10:25.144Z,1,26.1
4,2020-05-28T15:40:06.798Z,1,26.2
4,2020-05-29T15:40:06.798Z,3,5.72
4,2020-05-29T15:40:06.798Z,2,1.6
4,2020-05-29T18:33:05.770Z,1,24.8
4,2020-05-29T15:46:31.154Z,1,26.8
4,2020-05-29T14:57:38.112Z,1,25.4
4,2020-05-29T02:22:31.739Z,1,24.4
4,2020-05-29T14:01:29.840Z,1,26.6
4,2020-05-29T00:52:01.595Z,1,23.4
4,2020-05-30T00:52:01.595Z,3,5.09
4,2020-05-30T00:52:01.595Z,2,2.3
4,2020-05-30T16:17:06.035Z,1,18
4,2020-05-30T02:19:36.893Z,1,17.9
4,2020-05-31T02:19:36.893Z,3,5.18
4,2020-05-31T02:19:36.893Z,2,1.8
4,2020-05-30T22:23:57.113Z,1,14.8
4,2020-05-31T03:48:26.574Z,1,16.8
4,2020-05-31T02:05:37.703Z,1,16.3
4,2020-05-31T20:06:02.982Z,1,15.4
4,2020-05-31T14:46:50.269Z,1,17.4
4,2020-05-31T09:32:21.929Z,1,18.9
4,2020-05-31T01:05:30.662Z,1,16.1
4,2020-05-31T14:09:00.824Z,1,19.1
4,2020-06-01T14:09:00.824Z,3,5.15
4,2020-06-01T14:09:00.824Z,2,3
4,2020-06-01T09:40:41.747Z,1,23.7
4,2020-06-01T00:23:49.896Z,1,20.9
4,2020-05-31T21:43:06.410Z,1,20.4
4,2020-06-01T21:43:06.410Z,3,5.55
4,2020-06-01T21:43:06.410Z,2,0
4,2020-06-02T18:04:09.426Z,1,26.3
4,2020-06-02T07:47:42.046Z,1,29.6
4,2020-06-02T03:07:59.531Z,1,27.3
4,2020-06-03T03:07:59.531Z,3,5.33
4,2020-06-03T03:07:59.531Z,2,0
4,2020-06-03T03:33:15.471Z,1,18.1
4,2020-06-03T09:54:33.464Z,1,20.4
4,2020-06-03T02:30:18.714Z,1,17.6
4,2020-06-03T05:08:49.897Z,1,18.7
4,2020-06-03T01:36:47.857Z,1,16.4
4,2020-06-03T00:51:49.341Z,1,15.6
4,2020-06-03T15:15:26.041Z,1,18.1
4,2020-06-03T08:27:47.224Z,1,20
4,2020-06-03T08:39:01.134Z,1,19.5
4,2020-06-04T08:39:01.134Z,3,5.12
4,2020-06-04T08:39:01.134Z,2,2.2
4,2020-06-04T16:42:01.968Z,1,13
4,2020-06-05T16:42:01.968Z,3,6.48
4,2020-06-05T16:42:01.968Z,2,0
4,2020-06-05T07:08:13.716Z,1,19
4,2020-06-05T05:11:18.850Z,1,16.7
4,2020-06-06T05:11:18.850Z,3,5.46
4,2020-06-06T05:11:18.850Z,2,0
4,2020-06-06T05:54:29.428Z,1,27.5
4,2020-06-06T15:28:15.810Z,1,27.6
4,2020-06-07T15:28:15.810Z,3,6.38
4,2020-06-07T15:28:15.810Z,2,2.5
4,2020-06-07T19:42:47.946Z,1,22.6
4,2020-06-07T10:02:39.774Z,1,26.4
4,2020-06-08T10:02:39.774Z,3,6.08
4,2020-06-08T10:02:39.774Z,2,3.1
4,2020-06-08T11:31:12.814Z,1,29.9
4,2020-06-08T19:43:23.379Z,1,26.8
4,2020-06-08T12:09:55.101Z,1,29
4,2020-06-09T12:09:55.101Z,3,5.29
4,2020-06-09T12:09:55.101Z,2,0
4,2020-06-09T06:51:54.142Z,1,23.6
4,2020-06-08T22:18:15.351Z,1,18.7
4,2020-06-09T08:53:48.023Z,1,24.1
4,2020-06-10T08:53:48.023Z,3,6.46
4,2020-06-10T08:53:48.023Z,2,0
4,2020-06-10T03:58:18.449Z,1,19.7
4,2020-06-09T22:43:31.979Z,1,17.1
4,2020-06-10T01:24:39.212Z,1,19.1
4,2020-06-09T21:55:59.216Z,1,16.9
4,2020-06-10T21:55:59.216Z,3,5.84
4,2020-06-10T21:55:59.216Z,2,5.3
4,2020-06-11T09:11:42.587Z,1,25.3
4,2020-06-11T19:38:32.671Z,1,22.7
4,2020-06-11T00:20:35.779Z,1,22.2
4,2020-06-11T08:18:31.027Z,1,24.1
4,2020-06-11T18:21:39.959Z,1,21.8
4,2020-06-11T12:14:13.910Z,1,24
4,2020-06-11T07:34:30.349Z,1,25
4,2020-06-11T11:41:03.221Z,1,25.6
4,2020-06-11T16:13:08.248Z,1,22.7
4,2020-06-12T16:13:08.248Z,3,5.14
